id,length,aliphatic_index,ivywrel_fraction,gravy,charged_fraction,log_acidic_basic_ratio,aromatic_fraction,t40_binary,t40_raw,t45_binary,t45_raw,t50_binary,t50_raw,t55_binary,t55_raw,t60_binary,t60_raw,t65_binary,t65_raw,t70_binary,t70_raw,t75_binary,t75_raw,t80_binary,t80_raw
s1367_n679,679,109.97054491899854,0.5581737849779087,-0.518262150220913,0.3946980854197349,0.11650556907143717,0.0662739322533137,1,1.0,1,1.0,1,1.0,1,0.9999,1,0.9999,1,0.9999,1,0.9992,1,0.9988,1,0.9972
s1368_n706,706,69.26345609065156,0.26203966005665724,-1.1211048158640224,0.028328611898016994,0.0791812460476249,0.08640226628895185,1,0.5635,0,0.2386,0,0.1675,0,0.2487,0,0.01356,0,0.04186,0,0.0004764,0,0.006191,0,0.0005728
s1369_n768,768,85.54687499999999,0.4934895833333333,-0.64453125,0.3736979166666667,0.19875524369162506,0.0703125,1,0.97,1,0.9205,1,0.8863,1,0.8681,1,0.9225,1,0.9822,1,0.98,1,0.9659,1,0.898
s1370_n338,338,104.97041420118343,0.4585798816568048,0.04911242603550303,0.242603550295858,0.0413926851582249,0.026627218934911243,1,0.9934,1,0.9963,1,0.9971,1,0.9861,1,0.9674,1,0.8738,1,0.6049,0,0.2635,0,0.254
s1371_n393,393,107.68447837150129,0.48854961832061067,-0.2671755725190838,0.33587786259541985,0.13061586949999054,0.06361323155216285,1,0.9997,1,0.9992,1,0.9991,1,0.9989,1,0.9978,1,0.9982,1,0.994,1,0.9936,1,0.9929
s1372_n416,416,104.01442307692308,0.5048076923076923,-0.485817307692308,0.3509615384615385,0.16633142176652496,0.12740384615384615,1,0.9993,1,0.9991,1,0.998,1,0.9981,1,0.9969,1,0.9983,1,0.9919,1,0.9694,1,0.9813
s1373_n484,484,54.77272727272727,0.08677685950413223,0.47024793388429736,0.006198347107438017,-0.6020599913279624,0.049586776859504134,1,0.6279,1,0.6256,1,0.6529,1,0.7058,0,0.4732,1,0.698,0,0.04206,0,0.000485,0,2.999e-06
s1374_n513,513,63.56725146198829,0.21052631578947367,-0.31013645224171527,0.08576998050682261,0.7459665670122424,0.031189083820662766,1,0.8103,1,0.8219,1,0.6513,1,0.5015,0,0.2149,0,0.05534,0,0.02291,0,0.001067,0,4.603e-05
s1375_n570,570,107.92982456140352,0.5140350877192983,-0.5717543859649122,0.35789473684210527,0.2240989851267671,0.0456140350877193,1,0.9996,1,0.9988,1,0.9983,1,0.9982,1,0.9984,1,0.9989,1,0.9967,1,0.9936,1,0.9942
s1376_n623,623,116.42054574638843,0.5489566613162118,-0.756340288924559,0.39967897271268055,0.17176988527303866,0.04173354735152488,1,0.9968,1,0.99,1,0.9621,1,0.9845,1,0.9872,1,0.9966,1,0.9876,1,0.983,1,0.9904
s1377_n669,669,81.19581464872944,0.28699551569506726,-0.8142002989536624,0.35575485799701045,-2.0755469613925306,0.04783258594917788,0,0.1481,0,0.03999,0,0.0164,0,0.1315,0,0.01098,0,0.06905,0,0.005259,0,0.02524,0,0.0003131
s1378_n730,730,110.69863013698631,0.5424657534246575,-0.19931506849315056,0.32739726027397265,0.02523582341607343,0.00821917808219178,1,0.9999,1,0.9999,1,1.0,1,0.9986,1,0.9997,1,0.9996,1,0.9843,0,0.001793,0,0.0001393
s1379_n776,776,118.67268041237111,0.6920103092783505,-0.4867268041237114,0.44072164948453607,0.5849042983216808,0.06829896907216496,1,0.9997,1,0.9967,1,0.9944,1,0.9974,1,0.9994,1,0.9994,1,0.9972,1,0.9986,1,0.9985
s1380_n312,312,108.10897435897435,0.4807692307692307,-0.7999999999999998,0.3108974358974359,-0.026328938722349156,0.11217948717948718,1,0.9381,1,0.8467,1,0.9495,1,0.9705,1,0.7622,1,0.9496,0,0.05878,0,0.09899,0,0.4558
s1381_n391,391,106.54731457800513,0.4705882352941176,-0.41764705882352954,0.26854219948849106,0.12257200332919292,0.12276214833759591,1,0.9941,1,0.9888,1,0.9928,1,0.991,1,0.9791,1,0.9925,1,0.9577,1,0.873,1,0.9192
s1382_n412,412,54.1747572815534,0.3495145631067961,-0.7172330097087378,0.34466019417475724,0.743937149852542,0.05825242718446602,0,0.1319,0,0.03,0,0.01367,0,0.0267,0,0.1725,0,0.1788,0,0.0387,0,0.007442,0,0.000204
s1383_n457,457,82.84463894967178,0.549234135667396,-0.6485776805251641,0.3347921225382932,-0.29683388107037306,0.03719912472647702,1,0.9976,1,0.9949,1,0.9913,1,0.9773,1,0.9882,1,0.9957,1,0.9504,0,0.1384,0,0.02116
s1384_n518,518,102.39382239382238,0.7084942084942085,-0.9893822393822396,0.47104247104247104,0.05657345530215253,0.019305019305019305,1,1.0,1,1.0,1,1.0,1,0.9999,1,1.0,1,1.0,1,0.997,0,0.004188,0,6.209e-05
s1385_n570,570,86.80701754385964,0.30526315789473685,-0.25,0.1087719298245614,0.19312459835446166,0.03508771929824561,0,0.3582,0,0.4168,0,0.4127,0,0.3176,0,0.01218,0,0.01967,0,0.003087,0,0.005386,0,7.236e-06
s1386_n612,612,87.4673202614379,0.2238562091503268,0.08774509803921576,0.0016339869281045752,0.3010299956639812,0.013071895424836602,0,0.05198,0,0.01646,0,0.008912,0,0.0164,0,0.01714,0,0.06492,0,0.006483,0,0.01761,0,0.0004648
s1387_n659,659,79.19575113808801,0.32473444613050073,0.2056145675265554,0.16084977238239756,-0.0321846833714013,0.03945371775417299,0,0.05599,0,0.107,0,0.1763,0,0.1136,0,0.00957,0,0.002879,0,0.009819,0,0.000471,0,6.689e-06
s1388_n715,715,90.32167832167832,0.4377622377622377,-0.5683916083916083,0.3020979020979021,0.1040885976351798,0.06853146853146852,1,0.9999,1,0.9998,1,0.9993,1,0.9988,1,0.9979,1,0.9987,1,0.9961,1,0.9919,1,0.9887
s1389_n798,798,93.14536340852129,0.22932330827067668,0.5639097744360901,0.007518796992481203,0.8450980400142568,0.06015037593984962,0,0.2907,0,0.2272,0,0.07413,0,0.06607,0,0.1842,1,0.5362,0,0.1042,0,0.3376,0,0.01139
s1390_n315,315,105.23809523809524,0.33333333333333337,-0.9485714285714283,0.08571428571428572,0.15126767533064905,0.047619047619047616,1,0.9994,1,0.9991,1,0.9918,1,0.974,1,0.9425,1,0.9515,1,0.9365,1,0.9236,1,0.7573
s1391_n357,357,97.70308123249299,0.45378151260504207,-0.2521008403361345,0.2773109243697479,0.11242217918630389,0.09803921568627451,1,0.9995,1,0.9995,1,0.9988,1,0.9978,1,0.9976,1,0.9976,1,0.9928,1,0.9923,1,0.9838
s1392_n440,440,76.27272727272727,0.4886363636363637,-0.8322727272727273,0.3977272727272727,0.10354059190706957,0.10454545454545454,1,0.999,1,0.9992,1,0.9987,1,0.9967,1,0.9943,1,0.9972,1,0.9945,1,0.9931,1,0.9773
s1393_n463,463,90.15118790496759,0.5356371490280778,-0.3317494600431966,0.3326133909287257,0.5882717068423291,0.032397408207343416,1,0.9984,1,0.9448,1,0.9757,1,0.9584,1,0.9933,1,0.9965,1,0.9754,1,0.6518,0,0.3282
s1394_n509,509,73.90962671905696,0.3202357563850688,0.12298624754420431,0.14734774066797643,0.42596873227228127,0.03929273084479371,0,0.1122,0,0.07031,0,0.2661,0,0.1772,0,0.01844,0,0.003229,0,0.008923,0,0.004864,0,0.0001058
s1395_n553,553,102.02531645569618,0.26763110307414106,0.1533453887884268,0.0,0.0,0.0,0,0.06212,0,0.05368,0,0.01819,0,0.03415,0,0.01925,0,0.02279,0,0.004419,0,0.006449,0,0.0002007
s1396_n609,609,109.17898193760264,0.5024630541871922,-0.5853858784893265,0.36288998357963875,0.08990511143939793,0.07717569786535303,1,0.9998,1,0.9996,1,0.9988,1,0.9974,1,0.9959,1,0.9982,1,0.9852,1,0.9636,1,0.9854
s1397_n684,684,123.99122807017542,0.4883040935672514,0.21359649122807015,0.25438596491228066,0.27536800534284467,0.08333333333333333,1,0.5226,1,0.5738,1,0.6516,1,0.5462,0,0.4258,0,0.04878,0,0.08385,0,0.004496,0,0.0006589
s1398_n729,729,96.65294924554185,0.4842249657064472,-0.6637860082304524,0.27434842249657065,0.21041928783557454,0.07956104252400549,1,0.9997,1,0.999,1,0.9977,1,0.9982,1,0.9975,1,0.9979,1,0.9913,1,0.9803,1,0.9894
s1399_n750,750,58.97333333333332,0.24533333333333332,-0.7122666666666669,0.28400000000000003,1.7222224639697303,0.0013333333333333333,1,0.8868,1,0.7086,1,0.6355,0,0.4707,1,0.7998,1,0.5565,0,0.2329,0,0.01308,0,0.0008751
s1400_n342,342,72.63157894736842,0.3216374269005847,-0.6517543859649122,0.3216374269005848,0.20538063515766877,0.07602339181286549,1,0.9388,1,0.9561,1,0.9008,1,0.847,1,0.8513,1,0.9175,1,0.9324,1,0.9469,1,0.7829
s1401_n394,394,93.73096446700508,0.5304568527918783,-0.4266497461928931,0.3223350253807107,0.02020338608828699,0.030456852791878174,1,0.9978,1,0.9948,1,0.9984,1,0.9779,1,0.9935,1,0.9934,1,0.8843,0,0.1714,0,0.2167
s1402_n442,442,87.94117647058823,0.5701357466063349,-0.7149321266968327,0.3506787330316742,-0.04984637264509772,0.06787330316742081,1,0.9985,1,0.998,1,0.9981,1,0.9852,1,0.993,1,0.9967,1,0.9696,0,0.4929,0,0.1455
s1403_n468,468,116.85897435897436,0.5021367521367521,-0.3777777777777777,0.33974358974358976,0.13597403584769874,0.05555555555555555,1,0.9993,1,0.9984,1,0.9979,1,0.9976,1,0.9972,1,0.9978,1,0.9821,1,0.9827,1,0.9861
s1404_n526,526,99.01140684410646,0.520912547528517,-0.5811787072243347,0.35361216730038025,0.1397994066501822,0.10646387832699619,1,0.9875,1,0.9908,1,0.9888,1,0.9928,1,0.9863,1,0.9963,1,0.9862,1,0.9811,1,0.9798
s1405_n556,556,123.47122302158273,0.6133093525179856,-0.41582733812949646,0.39388489208633093,0.10664995089599019,0.11690647482014388,1,1.0,1,0.9999,1,0.9997,1,0.9997,1,0.9998,1,0.9999,1,0.9988,1,0.9982,1,0.9972
s1406_n642,642,109.47040498442367,0.5062305295950156,-0.3769470404984424,0.3411214953271028,0.003930293628432371,0.11682242990654204,1,0.9998,1,0.9997,1,0.9993,1,0.9989,1,0.998,1,0.9989,1,0.9942,1,0.9821,1,0.9854
s1407_n698,698,60.81661891117478,0.30802292263610315,-0.14971346704871064,0.1776504297994269,1.4842998393467859,0.07163323782234957,1,0.5355,1,0.697,0,0.4724,0,0.4623,0,0.1159,0,0.04468,0,0.105,0,0.01672,0,0.0002063
s1408_n739,739,109.86468200270636,0.6535859269282813,-0.39269282814614376,0.4073071718538566,1.1062836390828736,0.03112313937753721,1,0.997,1,0.9122,1,0.9735,1,0.944,1,0.854,1,0.9844,1,0.8676,0,0.1334,0,0.01762
s1409_n758,758,94.5646437994723,0.2796833773087072,-0.8283641160949865,0.050131926121372024,-0.0871501757189002,0.03825857519788918,0,0.3038,0,0.07937,0,0.1139,0,0.3453,0,0.01041,0,0.1932,0,0.0003144,0,0.0008325,0,7.025e-05
s1410_n318,318,95.18867924528301,0.44654088050314467,-0.09308176100628918,0.2610062893081761,0.03066881976645196,0.05660377358490566,1,0.9993,1,0.9994,1,0.9995,1,0.9962,1,0.9966,1,0.9917,1,0.9592,0,0.2676,0,0.1583
s1411_n350,350,106.65714285714287,0.5942857142857143,-0.6351428571428571,0.43428571428571433,0.255272505103306,0.08571428571428572,1,0.9997,1,0.999,1,0.9992,1,0.9985,1,0.9984,1,0.9983,1,0.9912,1,0.9883,1,0.9909
s1412_n427,427,100.49180327868852,0.3325526932084309,-0.7793911007025762,0.28103044496487123,-0.5672978850687505,0.05620608899297424,1,0.9936,1,0.9895,1,0.9647,1,0.9777,1,0.8222,1,0.9721,1,0.5913,0,0.3662,0,0.4349
s1413_n465,465,108.79569892473117,0.6473118279569893,-0.6277419354838714,0.45161290322580644,0.3448089202425684,0.12688172043010754,1,1.0,1,0.9998,1,0.9995,1,0.9997,1,0.9998,1,0.9998,1,0.9986,1,0.9981,1,0.9983
s1414_n510,510,82.84313725490196,0.5098039215686274,-0.9670588235294117,0.28627450980392155,0.1785379950027685,0.09411764705882353,1,1.0,1,0.9999,1,0.9998,1,0.9996,1,0.9993,1,0.9991,1,0.9977,1,0.998,1,0.9972
s1415_n569,569,93.02284710017574,0.4797891036906854,-0.8664323374340951,0.2601054481546573,0.3010299956639812,0.07557117750439367,1,0.9995,1,0.9979,1,0.996,1,0.9976,1,0.9976,1,0.9982,1,0.9948,1,0.9941,1,0.9951
s1416_n641,641,59.62558502340094,0.1544461778471139,0.13229329173166926,0.0015600624024961,0.3010299956639812,0.09828393135725429,1,0.724,1,0.508,0,0.1889,0,0.3069,0,0.3683,1,0.5587,0,0.05428,0,0.1446,0,0.001584
s1417_n692,692,50.79479768786127,0.10982658959537572,0.007658959537572146,0.001445086705202312,0.3010299956639812,0.05057803468208093,0,0.1994,0,0.08386,0,0.004333,0,0.01439,0,0.02952,0,0.01974,0,0.007873,0,0.0009464,0,1.558e-06
s1418_n709,709,109.11142454160789,0.44710860366713684,-0.3173483779971791,0.1918194640338505,0.037788560889399754,0.08885754583921016,0,0.07618,0,0.1085,0,0.1067,0,0.2012,0,0.01882,0,0.03491,0,0.01431,0,0.1114,0,0.003809
s1419_n776,776,43.81443298969072,0.45618556701030927,-2.043685567010309,0.5438144329896907,2.6263403673750423,0.0,0,0.05065,0,0.01923,0,0.03559,0,0.01917,0,0.1174,0,0.01302,0,0.01152,0,0.0004368,0,0.0002162
s1420_n343,343,104.25655976676384,0.6239067055393586,-0.5169096209912539,0.40524781341107874,0.4175355647354183,0.08746355685131196,1,0.9998,1,0.9995,1,0.9995,1,0.9994,1,0.9993,1,0.9995,1,0.9991,1,0.9989,1,0.9982
s1421_n371,371,98.67924528301887,0.3557951482479785,-0.7973045822102427,0.07547169811320753,-0.0579919469776867,0.0835579514824798,1,0.7924,1,0.8515,1,0.9482,1,0.5646,0,0.3861,0,0.1345,0,0.3416,0,0.006644,0,0.0002847
s1422_n405,405,96.98765432098766,0.38765432098765434,-0.43259259259259275,0.2,-0.1371731930253116,0.03703703703703704,1,0.8078,1,0.7864,1,0.7746,1,0.5235,0,0.4654,0,0.1859,0,0.2648,0,0.1787,0,0.00335
s1423_n490,490,92.93877551020408,0.23673469387755103,-0.02265306122448967,0.0,0.0,0.0,0,0.05795,0,0.06156,0,0.03533,0,0.1091,0,0.0248,0,0.005378,0,0.00217,0,0.001667,0,0.0002596
s1424_n505,505,102.91089108910892,0.497029702970297,-0.5453465346534655,0.31089108910891095,0.1715436313049606,0.10297029702970296,1,0.9999,1,0.9998,1,0.9993,1,0.9985,1,0.9978,1,0.9986,1,0.9927,1,0.9863,1,0.987
s1425_n576,576,96.75347222222221,0.6979166666666666,-0.7571180555555554,0.44791666666666663,0.3840042307287451,0.0625,1,1.0,1,0.9999,1,0.9999,1,0.9998,1,0.9998,1,0.9999,1,0.9986,1,0.9994,1,0.9984
s1426_n604,604,90.31456953642385,0.2533112582781457,-0.09801324503311265,0.03145695364238411,0.3979400086720376,0.019867549668874173,0,0.2872,0,0.1247,0,0.04815,0,0.06734,0,0.03311,0,0.07504,0,0.00216,0,0.01285,0,0.0001249
s1427_n683,683,93.46998535871157,0.3543191800878478,-0.1834553440702782,0.1903367496339678,0.631443769013172,0.04978038067349927,1,0.5162,0,0.4779,0,0.2972,0,0.09189,0,0.04323,0,0.02459,0,0.005655,0,0.003261,0,2.061e-05
s1428_n701,701,75.4493580599144,0.3352353780313837,-0.9457917261055636,0.049928673323823114,0.7132104434506291,0.11982881597717547,1,0.6491,1,0.5457,0,0.2269,0,0.1714,0,0.0623,0,0.00223,0,0.004634,0,0.0004231,0,3.583e-05
s1429_n791,791,103.35018963337545,0.3413400758533502,-0.5183312262958281,0.15676359039190899,-0.3646990755333584,0.05056890012642225,1,0.8545,1,0.8054,1,0.6068,1,0.6765,0,0.1905,0,0.2797,0,0.1655,0,0.3979,0,0.002867
s1430_n341,341,101.70087976539588,0.5689149560117301,-0.5480938416422285,0.3519061583577713,-0.5463598411298605,0.01466275659824047,1,0.9998,1,0.9998,1,0.9998,1,0.9928,1,0.9959,1,0.9991,1,0.9538,0,0.0001994,0,1.987e-05
s1431_n392,392,99.23469387755101,0.5255102040816327,-0.6066326530612246,0.38010204081632654,0.1215850946007122,0.14540816326530612,1,0.9999,1,0.9999,1,0.9998,1,0.9997,1,0.9995,1,0.9997,1,0.9983,1,0.996,1,0.9926
s1432_n435,435,116.02298850574712,0.41609195402298854,-0.6193103448275861,0.11954022988505747,0.26531444339744664,0.05057471264367816,1,0.6788,1,0.6368,0,0.4562,0,0.1635,0,0.0461,0,0.006363,0,0.0261,0,0.03322,0,6.634e-05
s1433_n467,467,85.41755888650962,0.29550321199143464,-0.6980728051391867,0.07066381156316917,0.17609125905568138,0.06638115631691649,0,0.1005,0,0.0309,0,0.05984,0,0.1179,0,0.006034,0,0.0705,0,0.0006341,0,0.002005,0,0.00011
s1434_n534,534,75.11235955056179,0.5299625468164794,-0.8932584269662924,0.33707865168539325,0.32999369159929787,0.07865168539325842,1,0.9997,1,0.9993,1,0.9984,1,0.9985,1,0.9985,1,0.9988,1,0.9976,1,0.9985,1,0.9972
s1435_n593,593,71.1973018549747,0.42664418212478916,-1.0300168634064082,0.0657672849915683,0.2852357284807492,0.20404721753794267,0,0.05355,0,0.02436,0,0.04449,0,0.09035,0,0.02283,0,0.01284,0,0.003767,0,0.05539,0,0.03161
s1436_n620,620,104.56451612903226,0.4919354838709678,-0.6283870967741936,0.3258064516129032,0.1725459782910316,0.08870967741935483,1,0.9995,1,0.9992,1,0.9975,1,0.9961,1,0.9947,1,0.9969,1,0.9839,1,0.9647,1,0.9819
s1437_n673,673,95.83952451708765,0.6582466567607727,-0.7658246656760772,0.4442793462109955,2.1746411926604483,0.028231797919762255,1,0.9657,0,0.1389,0,0.3658,0,0.1857,0,0.07672,1,0.6331,1,0.685,1,0.6938,0,0.3367
s1438_n739,739,123.23410013531799,0.46549391069012175,-0.5932341001353184,0.2503382949932341,-0.06048074738138159,0.08660351826792964,1,0.9742,1,0.8421,1,0.6858,1,0.8905,0,0.4227,1,0.967,0,0.08915,0,0.06433,1,0.7547
s1439_n766,766,93.9686684073107,0.4765013054830286,-0.6654046997389034,0.33550913838120106,0.19433571317178006,0.09660574412532637,1,0.911,1,0.8448,1,0.8112,1,0.9392,1,0.8147,1,0.982,1,0.9218,1,0.8886,1,0.7062
s1440_n303,303,87.62376237623762,0.41254125412541254,-0.1006600660066006,0.2376237623762376,0.04699656267622367,0.019801980198019802,1,0.9022,1,0.7939,0,0.4336,0,0.2443,0,0.1168,0,0.06818,0,0.001251,0,5.045e-05,0,5.394e-05
s1441_n381,381,106.9028871391076,0.5748031496062992,-0.12887139107611556,0.32808398950131235,0.2457271871970757,0.013123359580052493,1,0.9998,1,0.9999,1,1.0,1,0.9992,1,0.9994,1,0.9996,1,0.9938,1,0.9637,1,0.9657
s1442_n407,407,83.02211302211302,0.3882063882063882,-0.19705159705159697,0.22850122850122848,0.13830269816628138,0.06142506142506142,1,0.9979,1,0.9968,1,0.9972,1,0.9651,1,0.9692,1,0.9149,1,0.7273,0,0.2866,0,0.2561
s1443_n461,461,99.69631236442517,0.5726681127982647,-0.6626898047722343,0.4143167028199566,0.00450050122667647,0.0065075921908893716,1,1.0,1,1.0,1,1.0,1,0.9997,1,0.9999,1,0.9999,1,0.9933,0,0.001641,0,2.412e-05
s1444_n549,549,85.1183970856102,0.38251366120218583,-0.9537340619307833,0.31147540983606553,-0.27492719309977615,0.04918032786885246,0,0.3782,0,0.1941,0,0.2284,0,0.3798,0,0.1108,1,0.7386,0,0.05573,0,0.1542,0,0.1239
s1445_n591,591,79.42470389170897,0.4077834179357022,-0.746869712351946,0.25042301184433163,0.3010299956639812,0.06937394247038917,1,0.6284,0,0.4404,0,0.3549,0,0.3418,0,0.2959,1,0.7441,1,0.6425,1,0.6833,0,0.1172
s1446_n611,611,65.59738134206219,0.19967266775777412,-0.37152209492635013,0.029459901800327332,0.26884531229257996,0.016366612111292964,1,0.9104,1,0.8877,1,0.8097,1,0.8342,0,0.3916,1,0.7282,0,0.3719,0,0.2549,0,0.0003355
s1447_n664,664,102.42469879518072,0.29066265060240964,-1.016415662650602,0.007530120481927711,-0.3979400086720376,0.0391566265060241,1,0.9854,1,0.9136,1,0.9757,1,0.632,0,0.1902,0,0.2173,1,0.6212,0,0.04687,0,0.0001174
s1448_n715,715,77.62237762237763,0.2811188811188811,0.09398601398601392,0.13146853146853146,1.260071387985075,0.05734265734265734,0,0.01987,0,0.01006,0,0.0005881,0,0.0009791,0,0.0007076,0,0.01369,0,0.0188,0,0.01019,0,4.748e-06
s1449_n772,772,94.11917098445595,0.4339378238341969,-0.6528497409326425,0.3212435233160622,-0.03476210625921197,0.11269430051813471,1,0.597,1,0.5757,0,0.4217,1,0.616,0,0.2114,1,0.773,0,0.2411,0,0.2391,0,0.2239
s1450_n349,349,95.10028653295129,0.48137535816618915,-0.29570200573065897,0.3008595988538682,0.1558878729673943,0.034383954154727794,1,0.9784,1,0.9586,1,0.9763,1,0.9572,1,0.9663,1,0.9414,1,0.8562,1,0.5967,1,0.7933
s1451_n395,395,94.02531645569621,0.549367088607595,-0.23797468354430384,0.3367088607594937,0.5822257463429904,0.02531645569620253,1,0.991,1,0.7955,1,0.7594,1,0.7751,1,0.9178,1,0.9257,0,0.4136,0,0.01055,0,0.0004778
s1452_n410,410,84.75609756097559,0.4146341463414634,-0.7534146341463416,0.3024390243902439,-0.08297423506476385,0.0951219512195122,1,0.9395,1,0.8836,1,0.8183,1,0.9171,1,0.8073,1,0.9759,1,0.7973,1,0.7443,1,0.7807
s1453_n482,482,98.50622406639002,0.479253112033195,-0.5340248962655602,0.36514522821576767,0.11783064861016074,0.07261410788381742,1,0.9997,1,0.9997,1,0.9993,1,0.9989,1,0.9979,1,0.9985,1,0.996,1,0.9902,1,0.9854
s1454_n538,538,77.02602230483271,0.35873605947955395,-0.0347583643122677,0.20260223048327136,0.6320232147054056,0.048327137546468404,0,0.3133,0,0.3305,0,0.2051,0,0.2308,0,0.09859,0,0.02903,0,0.1363,0,0.02979,0,0.0001126
s1455_n568,568,68.92605633802818,0.3838028169014085,-0.5947183098591549,0.27464788732394363,0.7056005832350319,0.03345070422535211,1,0.985,1,0.5972,1,0.7841,1,0.8218,1,0.9693,1,0.9759,1,0.9236,0,0.06191,0,0.00404
s1456_n621,621,106.95652173913044,0.359098228663446,-0.6078904991948471,0.040257648953301126,0.032184683371401235,0.08051529790660225,1,0.9975,1,0.9959,1,0.9911,1,0.8089,1,0.839,1,0.8506,1,0.946,0,0.2409,0,0.03988
s1457_n688,688,107.48546511627907,0.7063953488372093,-0.57296511627907,0.42296511627906974,0.8536306225640072,0.06831395348837209,1,0.9994,1,0.9937,1,0.9885,1,0.9934,1,0.9966,1,0.9981,1,0.9918,1,0.9965,1,0.9937
s1458_n706,706,74.29178470254958,0.36260623229461764,-0.548583569405099,0.2974504249291785,1.4666558210414975,0.01841359773371105,1,0.9503,0,0.3566,0,0.06631,0,0.03368,0,0.3066,1,0.7451,0,0.3294,0,0.01553,0,0.0003482
s1459_n764,764,91.60994764397905,0.49214659685863876,-0.6710732984293193,0.3455497382198953,0.15847315446861018,0.0850785340314136,1,0.9999,1,0.9998,1,0.9996,1,0.9994,1,0.9988,1,0.9991,1,0.9966,1,0.9947,1,0.9939
s1460_n349,349,104.44126074498567,0.4670487106017192,-0.21117478510028664,0.27793696275071633,0.07918124604762482,0.09455587392550144,1,0.9998,1,0.9995,1,0.9988,1,0.9964,1,0.9913,1,0.9938,1,0.9837,1,0.9806,1,0.9692
s1461_n378,378,91.40211640211639,0.582010582010582,-0.7896825396825398,0.38624338624338617,0.2792015581683085,0.12698412698412698,1,0.9999,1,0.9997,1,0.9995,1,0.9993,1,0.9989,1,0.9986,1,0.9967,1,0.9964,1,0.9969
s1462_n433,433,104.8960739030023,0.4618937644341802,-0.4092378752886836,0.325635103926097,0.14092684199243025,0.06235565819861432,1,0.9994,1,0.999,1,0.9992,1,0.9985,1,0.998,1,0.9986,1,0.9969,1,0.9951,1,0.9923
s1463_n477,477,63.102725366876314,0.10482180293501048,0.6396226415094339,0.0,0.0,0.050314465408805034,0,0.4306,0,0.3855,0,0.4157,1,0.538,0,0.3376,1,0.7767,0,0.1735,0,0.001725,0,4.218e-06
s1464_n547,547,49.87202925045703,0.2029250457038391,-1.0223034734917738,0.1956124314442413,0.9956351945975499,0.038391224862888484,1,0.5212,0,0.2197,0,0.03505,0,0.02671,0,0.03713,0,0.0146,0,0.001904,0,0.00131,0,4.615e-05
s1465_n550,550,102.32727272727273,0.3018181818181818,-0.9236363636363637,0.06363636363636363,0.1180993120779944,0.010909090909090908,1,0.9996,1,0.9985,1,0.9991,1,0.9676,1,0.9491,1,0.9914,1,0.9719,0,0.25,0,0.003622
s1466_n602,602,105.91362126245849,0.3571428571428571,-0.6011627906976746,0.09966777408637872,0.42276359239706973,0.016611295681063124,0,0.4279,0,0.4114,0,0.3326,0,0.255,0,0.0639,0,0.006093,0,0.03576,0,0.0005968,0,1.137e-05
s1467_n665,665,45.42857142857143,0.13383458646616542,-0.7039097744360904,0.04661654135338346,1.505149978319906,0.08421052631578947,0,0.3369,0,0.3877,0,0.1687,0,0.2026,0,0.1128,0,0.1255,0,0.003456,0,0.002692,0,1.725e-05
